,subject,net1,net2,MeanGVC
407,CC110056,DAN,FPN,320.26799027034093
408,CC110056,DAN,CON,328.73641266773285
409,CC110056,DAN,SAN,334.6557245248528
410,CC110056,DAN,VAN,291.4627965797535
411,CC110056,DAN,DAN,264.30084051934654
412,CC110056,DAN,DMN,300.97207110756017
413,CC110056,DAN,Motor,321.08659156838644
414,CC110056,DAN,Aud.,302.1400294206454
415,CC110056,DAN,Vis.,290.5841300354641
416,CC110056,DAN,Subc.,280.52064059925056
417,CC110056,DAN,Whole Brain,305.9015341014517
418,CC110056,DMN,FPN,268.0204873120671
419,CC110056,DMN,CON,272.5878119800593
420,CC110056,DMN,SAN,273.1800294844107
421,CC110056,DMN,VAN,271.675788583961
422,CC110056,DMN,DAN,267.2709684204212
423,CC110056,DMN,DMN,262.5286337930579
424,CC110056,DMN,Motor,271.29018579521056
425,CC110056,DMN,Aud.,272.25298954932884
426,CC110056,DMN,Vis.,258.11243862095785
427,CC110056,DMN,Subc.,255.30524460104695
428,CC110056,DMN,Whole Brain,266.03395004789917
429,CC110056,Motor,FPN,258.62413194277866
430,CC110056,Motor,CON,264.69966517333876
431,CC110056,Motor,SAN,260.72157325108356
432,CC110056,Motor,VAN,281.93422236942087
433,CC110056,Motor,DAN,290.41927457568687
434,CC110056,Motor,DMN,287.8487898425143
435,CC110056,Motor,Motor,241.6375041313527
436,CC110056,Motor,Aud.,302.6337042117578
437,CC110056,Motor,Vis.,285.4250146649269
438,CC110056,Motor,Subc.,290.2135468990042
439,CC110056,Motor,Whole Brain,274.58029955194706
440,CC110056,Aud.,FPN,286.319790439283
441,CC110056,Aud.,CON,276.5742366295256
442,CC110056,Aud.,SAN,295.35974302539
443,CC110056,Aud.,VAN,261.8945528361909
444,CC110056,Aud.,DAN,252.933352995503
445,CC110056,Aud.,DMN,259.8891698635795
446,CC110056,Aud.,Motor,276.62626058050034
447,CC110056,Aud.,Aud.,236.7518319044833
448,CC110056,Aud.,Vis.,249.04189304693352
449,CC110056,Aud.,Subc.,239.61117074554932
450,CC110056,Aud.,Whole Brain,264.95917859832224
451,CC110056,Vis.,FPN,260.59472742294315
452,CC110056,Vis.,CON,262.96732664730456
453,CC110056,Vis.,SAN,270.6946260090267
454,CC110056,Vis.,VAN,266.97202937606824
455,CC110056,Vis.,DAN,255.88531109659775
456,CC110056,Vis.,DMN,250.6087725387044
457,CC110056,Vis.,Motor,258.74922679354523
458,CC110056,Vis.,Aud.,253.47037616368516
459,CC110056,Vis.,Vis.,218.57099964897384
460,CC110056,Vis.,Subc.,213.5761719957424
461,CC110056,Vis.,Whole Brain,249.77563252126924
462,CC110056,Subc.,FPN,283.06875946912265
463,CC110056,Subc.,CON,286.9686979659813
464,CC110056,Subc.,SAN,290.9373074648583
465,CC110056,Subc.,VAN,295.89940326551744
466,CC110056,Subc.,DAN,271.59650727548
467,CC110056,Subc.,DMN,266.8683980433507
468,CC110056,Subc.,Motor,277.91392205415457
469,CC110056,Subc.,Aud.,265.48769524193426
470,CC110056,Subc.,Vis.,232.31334447788737
471,CC110056,Subc.,Subc.,190.6377861923819
472,CC110056,Subc.,Whole Brain,265.5319754337328
473,CC110056,Whole Brain,FPN,265.8427450216938
474,CC110056,Whole Brain,CON,269.3285824367176
475,CC110056,Whole Brain,SAN,268.07153234439875
476,CC110056,Whole Brain,VAN,277.45504413407906
477,CC110056,Whole Brain,DAN,274.93197958230536
478,CC110056,Whole Brain,DMN,273.41096468859854
479,CC110056,Whole Brain,Motor,266.3774747947634
480,CC110056,Whole Brain,Aud.,281.22742259878675
481,CC110056,Whole Brain,Vis.,263.9795175243486
482,CC110056,Whole Brain,Subc.,261.70369131499024
483,CC110056,Whole Brain,Whole Brain,269.51994715301396
484,CC110069,FPN,FPN,103.67486367950887
485,CC110069,FPN,CON,135.87488388139275
486,CC110069,FPN,SAN,122.7578307774347
487,CC110069,FPN,VAN,173.52323310083113
488,CC110069,FPN,DAN,151.37892390163574
489,CC110069,FPN,DMN,139.38089935082706
490,CC110069,FPN,Motor,133.59005171988727
491,CC110069,FPN,Aud.,146.20559361390698
492,CC110069,FPN,Vis.,120.66314789021669
493,CC110069,FPN,Subc.,104.60571115094314
494,CC110069,FPN,Whole Brain,130.59721517959818
495,CC110069,CON,FPN,139.00378955647162
496,CC110069,CON,CON,123.11410350304854
497,CC110069,CON,SAN,130.44760746548744
498,CC110069,CON,VAN,188.54120450638305
499,CC110069,CON,DAN,169.97375530326178
500,CC110069,CON,DMN,157.2651388231106
501,CC110069,CON,Motor,139.13318398468493
502,CC110069,CON,Aud.,164.22950685944298
503,CC110069,CON,Vis.,155.52907593173944
504,CC110069,CON,Subc.,141.8795461974126
505,CC110069,CON,Whole Brain,149.23340185583524
506,CC110069,SAN,FPN,141.1870924650198
507,CC110069,SAN,CON,139.86065236374796
508,CC110069,SAN,SAN,120.44751238902842
509,CC110069,SAN,VAN,197.57750928965302
510,CC110069,SAN,DAN,173.45838855283347
511,CC110069,SAN,DMN,159.54021010745856
512,CC110069,SAN,Motor,150.56467784335481
513,CC110069,SAN,Aud.,167.70755375549663
514,CC110069,SAN,Vis.,156.53139054532124
515,CC110069,SAN,Subc.,139.72957819830924
516,CC110069,SAN,Whole Brain,152.73836031702206
517,CC110069,VAN,FPN,123.89096995950557
518,CC110069,VAN,CON,139.0953458406008
519,CC110069,VAN,SAN,130.223088888581
520,CC110069,VAN,VAN,121.89719817964291
521,CC110069,VAN,DAN,121.66936328152697
522,CC110069,VAN,DMN,133.40388944659244
523,CC110069,VAN,Motor,131.44221509172235
524,CC110069,VAN,Aud.,124.26351332544286
525,CC110069,VAN,Vis.,124.61995818608959
526,CC110069,VAN,Subc.,117.79417576478552
527,CC110069,VAN,Whole Brain,128.52708815665386
528,CC110069,DAN,FPN,134.7486361816977
529,CC110069,DAN,CON,146.05112000818374
530,CC110069,DAN,SAN,135.8649974554465
531,CC110069,DAN,VAN,154.01985877193954
532,CC110069,DAN,DAN,131.56494218006773
533,CC110069,DAN,DMN,143.22991142798983
534,CC110069,DAN,Motor,140.4278175419793
535,CC110069,DAN,Aud.,139.69598993580837
536,CC110069,DAN,Vis.,136.81426684973476
537,CC110069,DAN,Subc.,128.44913370748637
538,CC110069,DAN,Whole Brain,139.32170805318503
539,CC110069,DMN,FPN,138.73532004531432
540,CC110069,DMN,CON,154.5366176371032
541,CC110069,DMN,SAN,139.68014881388189
542,CC110069,DMN,VAN,178.3360066614644
543,CC110069,DMN,DAN,158.88302466949565
544,CC110069,DMN,DMN,144.3459048674029
545,CC110069,DMN,Motor,148.70003383534404
546,CC110069,DMN,Aud.,150.26029638196144
547,CC110069,DMN,Vis.,144.60912674197928
548,CC110069,DMN,Subc.,132.45823791009488
549,CC110069,DMN,Whole Brain,146.25167626163332
550,CC110069,Motor,FPN,122.956436586015
551,CC110069,Motor,CON,128.98863827368945
552,CC110069,Motor,SAN,123.53051102070218
553,CC110069,Motor,VAN,175.99824868628227
554,CC110069,Motor,DAN,153.9685476569253
555,CC110069,Motor,DMN,141.58465825376044
556,CC110069,Motor,Motor,119.59499301387747
557,CC110069,Motor,Aud.,144.3680979366128
558,CC110069,Motor,Vis.,131.24251112798618
559,CC110069,Motor,Subc.,110.70099001670796
560,CC110069,Motor,Whole Brain,132.74443107609682
561,CC110069,Aud.,FPN,135.41213042950307
562,CC110069,Aud.,CON,150.34707703084376
563,CC110069,Aud.,SAN,136.60646794966732
564,CC110069,Aud.,VAN,160.2321322317266
565,CC110069,Aud.,DAN,146.22077280123295
566,CC110069,Aud.,DMN,141.15363466016817
567,CC110069,Aud.,Motor,140.46310547127123
568,CC110069,Aud.,Aud.,132.27362865204188
569,CC110069,Aud.,Vis.,136.25966851136573
570,CC110069,Aud.,Subc.,126.5252553068498
571,CC110069,Aud.,Whole Brain,139.51313747805193
572,CC110069,Vis.,FPN,113.51442658972935
573,CC110069,Vis.,CON,143.19101574449454
574,CC110069,Vis.,SAN,129.8755487287175
575,CC110069,Vis.,VAN,171.11763423370346
576,CC110069,Vis.,DAN,149.3689417527087
577,CC110069,Vis.,DMN,140.2158293542133
578,CC110069,Vis.,Motor,133.3209350599654
579,CC110069,Vis.,Aud.,144.25653691459686
580,CC110069,Vis.,Vis.,109.19009889949263
581,CC110069,Vis.,Subc.,94.76246949563128
582,CC110069,Vis.,Whole Brain,130.44384106325748
583,CC110069,Subc.,FPN,112.54966942876555
